127.0.0.1 - - [14/Mar/2017:14:46:57 +0100] "GET / HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:34 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:34 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:34 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:34 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:53 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:53 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:53 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:53 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:54 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:54 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:54 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:54 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:55 +0100] "GET /ProxiBanqueSIv2/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:55 +0100] "GET /ProxiBanqueSIv2/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:55 +0100] "GET /ProxiBanqueSIv2/css/styleIndex.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Mar/2017:15:07:55 +0100] "GET /ProxiBanqueSIv2/js/bootstrap.min.js HTTP/1.1" 304 -
